over_team_image_peerUrls,wagonY,over_team_objectId,over_target,inningNumber,over_team_image_url,totalRuns,bowlerPlayerId,over_totalWickets,over_overLimit,over_team_isCountry,title,over_team_image_slug,over_overWickets,over_team_slug,over_overRuns,over_overNumber,noballs,ballsUnique,modified,over_team_id,_uid,over_team_longName,isFour,over_team_image_longCaption,timestamp,bowlerStatText,over_ballLimit,dismissalType,wagonZone,over_overEndBatsmen,oversUnique,over_totalRuns,events,wagonX,totalInningRuns,over_team_name,dismissalText,ballsActual,outPlayerId,id,over_team_image_width,over_team_image_id,over_team_image_photographer,over_rollover,over_team_abbreviation,over_team_primaryColor,over_isSuperOver,predictions,ballNumber,overNumber,over_team_imageUrl,over_team_image_credit,over_overEndBowlers,over_team_unofficialName,wides,isSix,batsmanStatText,dismissalText_long,isWicket,over_team_image_caption,commentImages,batsmanRuns,over_team_image_objectId,penalties,over_isComplete,totalInningWickets,oversActual,byes,commentTextItems,commentPreTextItems,commentPostTextItems,over_team_scribeId,dismissalText_short,legbyes,batsmanPlayerId,over,commentVideos,over_team_image_height,over_isMaiden,dismissalText_commentary
,268,4,166,2,/db/PICTURES/CMS/317600/317615.png,6,67296,0,20,True,Rabada to Gayle,west-indies-team-logo,0,west-indies,17,2,0,,2016-10-06T18:06:41.000Z,4,12469455,West Indies,False,West Indies team logo,,,120,,6,"[{'player': {'id': 7568, 'objectId': 51880, 'name': 'CH Gayle', 'longName': 'Chris Gayle', 'mobileName': 'Gayle', 'indexName': 'Gayle, CH', 'battingName': 'CH Gayle', 'fieldingName': 'Gayle', 'slug': 'chris-gayle', 'imageUrl': '/db/PICTURES/CMS/309000/309058.png', 'dateOfBirth': {'year': 1979, 'month': 9, 'date': 21}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 309058, 'objectId': 1232572, 'slug': 'chris-gayle-portrait', 'url': '/db/PICTURES/CMS/309000/309058.png', 'width': 160, 'height': 200, 'caption': 'Chris Gayle portrait', 'longCaption': 'Chris Gayle portrait, September 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 316494, 'objectId': 1251123, 'slug': 'ch-gayle-headshot', 'url': '/db/PICTURES/CMS/316400/316494.png', 'width': 600, 'height': 436, 'caption': 'CH Gayle headshot', 'longCaption': 'CH Gayle headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 13, 'balls': 8, 'fours': 0, 'sixes': 2}, {'player': {'id': 45554, 'objectId': 53118, 'name': 'DR Smith', 'longName': 'Dwayne Smith', 'mobileName': 'Smith', 'indexName': 'Smith, DR', 'battingName': 'DR Smith', 'fieldingName': 'Smith', 'slug': 'dwayne-smith', 'imageUrl': '/db/PICTURES/CMS/232800/232811.jpg', 'dateOfBirth': {'year': 1983, 'month': 4, 'date': 12}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 232811, 'objectId': 966463, 'slug': 'dwayne-smith-profile-photo', 'url': '/db/PICTURES/CMS/232800/232811.jpg', 'width': 160, 'height': 200, 'caption': 'Dwayne Smith profile photo', 'longCaption': 'Dwayne Smith profile photo', 'credit': 'Craig Cozier', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 316547, 'objectId': 1251176, 'slug': 'dr-smith-headshot', 'url': '/db/PICTURES/CMS/316500/316547.png', 'width': 600, 'height': 436, 'caption': 'DR Smith headshot', 'longCaption': 'DR Smith headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 3, 'balls': 4, 'fours': 0, 'sixes': 0}]",1.06,20,[],27,20,West Indies,,,,12469455,500,317615,,,WI,#790d1a,False,,6,2,/db/PICTURES/CMS/317600/317615.png,West Indies Cricket,"[{'player': {'id': 67296, 'objectId': 550215, 'name': 'K Rabada', 'longName': 'Kagiso Rabada', 'mobileName': 'Rabada', 'indexName': 'Rabada, K', 'battingName': 'K Rabada', 'fieldingName': 'Rabada', 'slug': 'kagiso-rabada', 'imageUrl': '/db/PICTURES/CMS/317900/317954.jpg', 'dateOfBirth': {'year': 1995, 'month': 5, 'date': 25}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['rf'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm fast'], 'image': {'id': 317954, 'objectId': 1254922, 'slug': 'kagiso-rabada-portrait', 'url': '/db/PICTURES/CMS/317900/317954.jpg', 'width': 160, 'height': 200, 'caption': 'Kagiso Rabada portrait', 'longCaption': 'Kagiso Rabada portrait, November 19, 2020', 'credit': 'Cricket South Africa', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 320376, 'objectId': 1261170, 'slug': 'kagiso-rabada-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/320300/320376.png', 'width': 600, 'height': 436, 'caption': 'Kagiso Rabada player page headshot cutout, 2021', 'longCaption': 'Kagiso Rabada player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/320300/320376.square.png'}}}, 'overs': 1, 'balls': 6, 'maidens': 0, 'conceded': 13, 'wickets': 0, 'currentType': 1}, {'player': {'id': 52222, 'objectId': 297583, 'name': 'KJ Abbott', 'longName': 'Kyle Abbott', 'mobileName': 'Abbott', 'indexName': 'Abbott, KJ', 'battingName': 'KJ Abbott', 'fieldingName': 'Abbott', 'slug': 'kyle-abbott', 'imageUrl': '/db/PICTURES/CMS/267200/267241.1.jpg', 'dateOfBirth': {'year': 1987, 'month': 6, 'date': 18}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rfm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast-medium'], 'image': {'id': 267241, 'objectId': 1117422, 'slug': 'kyle-abbott-head-shot', 'url': '/db/PICTURES/CMS/267200/267241.1.jpg', 'width': 160, 'height': 193, 'caption': 'Kyle Abbott head shot', 'longCaption': 'Kyle Abbott head shot', 'credit': 'Hampshire County Cricket Club', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 316630, 'objectId': 1251262, 'slug': 'kj-abbott-headshot', 'url': '/db/PICTURES/CMS/316600/316630.png', 'width': 600, 'height': 436, 'caption': 'KJ Abbott headshot', 'longCaption': 'KJ Abbott headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'overs': 1, 'balls': 6, 'maidens': 0, 'conceded': 3, 'wickets': 0, 'currentType': 2}]",,0,True,,,False,West Indies team logo,[],6,1254181,0,True,0,1.6,0,"[{'type': 'HTML', 'html': 'step to leg and this time takes a length ball over straight midwicket, absolutely creamed it once again'}]",,"[{'type': 'HTML', 'html': ""We don't see enough of this in international cricket nowadays...""}]",4,,0,7568,,[],500,False,
,182,,,2,,0,52222,,,,Abbott to Smith,,,,,,0,,2016-10-06T18:06:41.000Z,,12469457,,False,,,,,,6,,2.01,,[],122,20,,,,,12469457,,,,,,,,,1,3,,,,,0,False,,,False,,[],0,,0,,0,2.1,0,"[{'type': 'HTML', 'html': 'length on a middle and off line, knocked back up the wicket'}]",,,,,0,45554,,[],,,
,126,,,2,,2,52222,,,,Abbott to Smith,,,,,,0,,2016-10-06T18:06:41.000Z,,12469459,,False,,,,,,2,,2.02,,[],325,22,,,,,12469459,,,,,,,,,2,3,,,,,0,False,,,False,,[],2,,0,,0,2.2,0,"[{'type': 'HTML', 'html': 'touch straight and steered past short long leg with a roll of the wrists'}]",,,,,0,45554,,[],,,
,179,,,2,,0,52222,,,,Abbott to Smith,,,,,,0,,2016-10-06T18:06:41.000Z,,12469461,,False,,,,,,6,,2.03,,[],131,22,,,,,12469461,,,,,,,,,3,3,,,,,0,False,,,False,,[],0,,0,,0,2.3,0,"[{'type': 'HTML', 'html': 'bumper, it gets up just enough and Smith ducks'}]",,,,,0,45554,,[],,,
,174,,,2,,0,52222,,,,Abbott to Smith,,,,,,0,,2016-10-06T18:06:41.000Z,,12469463,,False,,,,,,6,,2.04,,[],136,22,,,,,12469463,,,,,,,,,4,3,,,,,0,False,,,False,,[],0,,0,,0,2.4,0,"[{'type': 'HTML', 'html': 'fuller angled in, blocked into the covers'}]",,,,,0,45554,,[],,,
,122,,,2,,1,52222,,,,Abbott to Smith,,,,,,0,,2016-10-06T18:06:41.000Z,,12469465,,False,,,,,,2,,2.05,,[],324,23,,,,,12469465,,,,,,,,,5,3,,,,,0,False,,,False,,[],1,,0,,0,2.5,0,"[{'type': 'HTML', 'html': ""swept around the corner again, can't be too straight to Smith""}]",,,,,0,45554,,[],,,
,350,4,166,2,/db/PICTURES/CMS/317600/317615.png,6,52222,0,20,True,Abbott to Gayle,west-indies-team-logo,0,west-indies,9,3,0,,2016-10-06T18:06:41.000Z,4,12469467,West Indies,False,West Indies team logo,,,120,,4,"[{'player': {'id': 7568, 'objectId': 51880, 'name': 'CH Gayle', 'longName': 'Chris Gayle', 'mobileName': 'Gayle', 'indexName': 'Gayle, CH', 'battingName': 'CH Gayle', 'fieldingName': 'Gayle', 'slug': 'chris-gayle', 'imageUrl': '/db/PICTURES/CMS/309000/309058.png', 'dateOfBirth': {'year': 1979, 'month': 9, 'date': 21}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 309058, 'objectId': 1232572, 'slug': 'chris-gayle-portrait', 'url': '/db/PICTURES/CMS/309000/309058.png', 'width': 160, 'height': 200, 'caption': 'Chris Gayle portrait', 'longCaption': 'Chris Gayle portrait, September 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 316494, 'objectId': 1251123, 'slug': 'ch-gayle-headshot', 'url': '/db/PICTURES/CMS/316400/316494.png', 'width': 600, 'height': 436, 'caption': 'CH Gayle headshot', 'longCaption': 'CH Gayle headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 19, 'balls': 9, 'fours': 0, 'sixes': 3}, {'player': {'id': 45554, 'objectId': 53118, 'name': 'DR Smith', 'longName': 'Dwayne Smith', 'mobileName': 'Smith', 'indexName': 'Smith, DR', 'battingName': 'DR Smith', 'fieldingName': 'Smith', 'slug': 'dwayne-smith', 'imageUrl': '/db/PICTURES/CMS/232800/232811.jpg', 'dateOfBirth': {'year': 1983, 'month': 4, 'date': 12}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 232811, 'objectId': 966463, 'slug': 'dwayne-smith-profile-photo', 'url': '/db/PICTURES/CMS/232800/232811.jpg', 'width': 160, 'height': 200, 'caption': 'Dwayne Smith profile photo', 'longCaption': 'Dwayne Smith profile photo', 'credit': 'Craig Cozier', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 316547, 'objectId': 1251176, 'slug': 'dr-smith-headshot', 'url': '/db/PICTURES/CMS/316500/316547.png', 'width': 600, 'height': 436, 'caption': 'DR Smith headshot', 'longCaption': 'DR Smith headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 6, 'balls': 9, 'fours': 0, 'sixes': 0}]",2.06,29,[],242,29,West Indies,,,,12469467,500,317615,,,WI,#790d1a,False,,6,3,/db/PICTURES/CMS/317600/317615.png,West Indies Cricket,"[{'player': {'id': 52222, 'objectId': 297583, 'name': 'KJ Abbott', 'longName': 'Kyle Abbott', 'mobileName': 'Abbott', 'indexName': 'Abbott, KJ', 'battingName': 'KJ Abbott', 'fieldingName': 'Abbott', 'slug': 'kyle-abbott', 'imageUrl': '/db/PICTURES/CMS/267200/267241.1.jpg', 'dateOfBirth': {'year': 1987, 'month': 6, 'date': 18}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rfm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast-medium'], 'image': {'id': 267241, 'objectId': 1117422, 'slug': 'kyle-abbott-head-shot', 'url': '/db/PICTURES/CMS/267200/267241.1.jpg', 'width': 160, 'height': 193, 'caption': 'Kyle Abbott head shot', 'longCaption': 'Kyle Abbott head shot', 'credit': 'Hampshire County Cricket Club', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 316630, 'objectId': 1251262, 'slug': 'kj-abbott-headshot', 'url': '/db/PICTURES/CMS/316600/316630.png', 'width': 600, 'height': 436, 'caption': 'KJ Abbott headshot', 'longCaption': 'KJ Abbott headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'overs': 2, 'balls': 12, 'maidens': 0, 'conceded': 12, 'wickets': 0, 'currentType': 1}, {'player': {'id': 67296, 'objectId': 550215, 'name': 'K Rabada', 'longName': 'Kagiso Rabada', 'mobileName': 'Rabada', 'indexName': 'Rabada, K', 'battingName': 'K Rabada', 'fieldingName': 'Rabada', 'slug': 'kagiso-rabada', 'imageUrl': '/db/PICTURES/CMS/317900/317954.jpg', 'dateOfBirth': {'year': 1995, 'month': 5, 'date': 25}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['rf'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm fast'], 'image': {'id': 317954, 'objectId': 1254922, 'slug': 'kagiso-rabada-portrait', 'url': '/db/PICTURES/CMS/317900/317954.jpg', 'width': 160, 'height': 200, 'caption': 'Kagiso Rabada portrait', 'longCaption': 'Kagiso Rabada portrait, November 19, 2020', 'credit': 'Cricket South Africa', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 320376, 'objectId': 1261170, 'slug': 'kagiso-rabada-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/320300/320376.png', 'width': 600, 'height': 436, 'caption': 'Kagiso Rabada player page headshot cutout, 2021', 'longCaption': 'Kagiso Rabada player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/320300/320376.square.png'}}}, 'overs': 1, 'balls': 6, 'maidens': 0, 'conceded': 13, 'wickets': 0, 'currentType': 2}]",,0,True,,,False,West Indies team logo,[],6,1254181,0,True,0,2.6,0,"[{'type': 'HTML', 'html': 'a step down the wicket, frees the arms and strokes a length ball over long-off, superb, the timing perfect once more'}]",,"[{'type': 'HTML', 'html': 'In the mood tonight Mr Gayle?'}]",4,,0,7568,,[],500,False,
,0,,,2,,0,67296,,,,Rabada to Smith,,,,,,0,,2016-10-06T18:06:41.000Z,,12469469,,False,,,,,,0,,3.01,,[],0,29,,,,,12469469,,,,,,,,,1,4,,,,,0,False,,,False,,[],0,,0,,0,3.1,0,"[{'type': 'HTML', 'html': 'full angled at the pads, Smith misses aiming a flick leg side'}]",,"[{'type': 'HTML', 'html': 'Plenty of noise from the South Africans...'}]",,,0,45554,,[],,,
,193,,,2,,1,67296,,,,Rabada to Smith,,,,,,0,,2016-10-06T18:06:41.000Z,,12469471,,False,,,,,,3,,3.02,,[],241,30,,,,,12469471,,,,,,,,,2,4,,,,,0,False,,,False,,[],0,,0,,0,3.2,0,"[{'type': 'HTML', 'html': 'finds the gap at midwicket with a little push forward'}]",,,,,1,45554,,[],,,
,75,,,2,,4,67296,,,,Rabada to Gayle,,,,,,0,,2016-10-06T18:06:41.000Z,,12469473,,True,,,,,,2,,3.03,,[],319,34,,,,,12469473,,,,,,,,,3,4,,,,,0,False,,,False,,[],4,,0,,0,3.3,0,"[{'type': 'HTML', 'html': 'low full toss on off stump, Gayle was aiming leg side but gets a thick outside edge past backward point'}]",,,,,0,7568,,[],,,
,308,,,2,,6,67296,,,,Rabada to Gayle,,,,,,0,,2016-10-06T18:06:41.000Z,,12469475,,False,,,,,,4,,3.04,,[],316,40,,,,,12469475,,,,,,,,,4,4,,,,,0,True,,,False,,[],6,,0,,0,3.4,0,"[{'type': 'HTML', 'html': 'moves to the leg side, the bowler tries to follow him but to no avail, blasted away from middle and leg over long-off'}]",,,,,0,7568,,[],,,
,342,,,2,,4,67296,,,,Rabada to Gayle,,,,,,0,,2016-10-06T18:06:41.000Z,,12469477,,True,,,,,,5,,3.05,,[],109,44,,,,,12469477,,,,,,,,,5,4,,,,,0,False,,,False,,[],4,,0,,0,3.5,0,"[{'type': 'HTML', 'html': 'whacks it leg side this time, clean as a whistle, it screams past mid-on'}]",,"[{'type': 'HTML', 'html': 'Trying for the yorker I think but twice just missed it and punished...'}]",,,0,7568,,[],,,
,196,4,166,2,/db/PICTURES/CMS/317600/317615.png,2,67296,0,20,True,Rabada to Gayle,west-indies-team-logo,0,west-indies,17,4,0,,2016-10-06T18:06:41.000Z,4,12469479,West Indies,False,West Indies team logo,,,120,,3,"[{'player': {'id': 7568, 'objectId': 51880, 'name': 'CH Gayle', 'longName': 'Chris Gayle', 'mobileName': 'Gayle', 'indexName': 'Gayle, CH', 'battingName': 'CH Gayle', 'fieldingName': 'Gayle', 'slug': 'chris-gayle', 'imageUrl': '/db/PICTURES/CMS/309000/309058.png', 'dateOfBirth': {'year': 1979, 'month': 9, 'date': 21}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 309058, 'objectId': 1232572, 'slug': 'chris-gayle-portrait', 'url': '/db/PICTURES/CMS/309000/309058.png', 'width': 160, 'height': 200, 'caption': 'Chris Gayle portrait', 'longCaption': 'Chris Gayle portrait, September 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 316494, 'objectId': 1251123, 'slug': 'ch-gayle-headshot', 'url': '/db/PICTURES/CMS/316400/316494.png', 'width': 600, 'height': 436, 'caption': 'CH Gayle headshot', 'longCaption': 'CH Gayle headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 35, 'balls': 13, 'fours': 2, 'sixes': 4}, {'player': {'id': 45554, 'objectId': 53118, 'name': 'DR Smith', 'longName': 'Dwayne Smith', 'mobileName': 'Smith', 'indexName': 'Smith, DR', 'battingName': 'DR Smith', 'fieldingName': 'Smith', 'slug': 'dwayne-smith', 'imageUrl': '/db/PICTURES/CMS/232800/232811.jpg', 'dateOfBirth': {'year': 1983, 'month': 4, 'date': 12}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 232811, 'objectId': 966463, 'slug': 'dwayne-smith-profile-photo', 'url': '/db/PICTURES/CMS/232800/232811.jpg', 'width': 160, 'height': 200, 'caption': 'Dwayne Smith profile photo', 'longCaption': 'Dwayne Smith profile photo', 'credit': 'Craig Cozier', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 316547, 'objectId': 1251176, 'slug': 'dr-smith-headshot', 'url': '/db/PICTURES/CMS/316500/316547.png', 'width': 600, 'height': 436, 'caption': 'DR Smith headshot', 'longCaption': 'DR Smith headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 6, 'balls': 11, 'fours': 0, 'sixes': 0}]",3.06,46,[],317,46,West Indies,,,,12469479,500,317615,,,WI,#790d1a,False,,6,4,/db/PICTURES/CMS/317600/317615.png,West Indies Cricket,"[{'player': {'id': 67296, 'objectId': 550215, 'name': 'K Rabada', 'longName': 'Kagiso Rabada', 'mobileName': 'Rabada', 'indexName': 'Rabada, K', 'battingName': 'K Rabada', 'fieldingName': 'Rabada', 'slug': 'kagiso-rabada', 'imageUrl': '/db/PICTURES/CMS/317900/317954.jpg', 'dateOfBirth': {'year': 1995, 'month': 5, 'date': 25}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['rf'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm fast'], 'image': {'id': 317954, 'objectId': 1254922, 'slug': 'kagiso-rabada-portrait', 'url': '/db/PICTURES/CMS/317900/317954.jpg', 'width': 160, 'height': 200, 'caption': 'Kagiso Rabada portrait', 'longCaption': 'Kagiso Rabada portrait, November 19, 2020', 'credit': 'Cricket South Africa', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 320376, 'objectId': 1261170, 'slug': 'kagiso-rabada-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/320300/320376.png', 'width': 600, 'height': 436, 'caption': 'Kagiso Rabada player page headshot cutout, 2021', 'longCaption': 'Kagiso Rabada player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/320300/320376.square.png'}}}, 'overs': 2, 'balls': 12, 'maidens': 0, 'conceded': 29, 'wickets': 0, 'currentType': 1}, {'player': {'id': 52222, 'objectId': 297583, 'name': 'KJ Abbott', 'longName': 'Kyle Abbott', 'mobileName': 'Abbott', 'indexName': 'Abbott, KJ', 'battingName': 'KJ Abbott', 'fieldingName': 'Abbott', 'slug': 'kyle-abbott', 'imageUrl': '/db/PICTURES/CMS/267200/267241.1.jpg', 'dateOfBirth': {'year': 1987, 'month': 6, 'date': 18}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rfm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast-medium'], 'image': {'id': 267241, 'objectId': 1117422, 'slug': 'kyle-abbott-head-shot', 'url': '/db/PICTURES/CMS/267200/267241.1.jpg', 'width': 160, 'height': 193, 'caption': 'Kyle Abbott head shot', 'longCaption': 'Kyle Abbott head shot', 'credit': 'Hampshire County Cricket Club', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 316630, 'objectId': 1251262, 'slug': 'kj-abbott-headshot', 'url': '/db/PICTURES/CMS/316600/316630.png', 'width': 600, 'height': 436, 'caption': 'KJ Abbott headshot', 'longCaption': 'KJ Abbott headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'overs': 2, 'balls': 12, 'maidens': 0, 'conceded': 12, 'wickets': 0, 'currentType': 2}]",,0,False,,,False,West Indies team logo,[],2,1254181,0,True,0,3.6,0,"[{'type': 'HTML', 'html': ""short ball, Gayle tries to whack it somewhere and gets a bit of a top edge into the off side, cover charges back and dives but can't get there""}]",,,4,,0,7568,,[],500,False,
,202,,,2,,0,48777,,,,Wiese to Smith,,,,,,0,,2016-10-06T18:06:41.000Z,,12469481,,False,,,,,,5,,4.01,,[],164,46,,,,,12469481,,,,,,,,,1,5,,,,,0,False,,,False,,[],0,,0,,0,4.1,0,"[{'type': 'HTML', 'html': 'full on the pad, pushed back to the bowler'}]","[{'type': 'HTML', 'html': '<b>David Wiese</b> now...'}]",,,,0,45554,,[],,,
,329,,,2,,4,48777,,,,Wiese to Smith,,,,,,0,,2016-10-06T18:06:41.000Z,,12469483,,True,,,,,,5,,4.02,,[],79,50,,,,,12469483,,,,,,,,,2,5,,,,,0,False,,,False,,[],4,,0,,0,4.2,0,"[{'type': 'HTML', 'html': 'length ball a foot wide of off stump, Smith stays leg side of it and blasts it past mid-off, great timing, fifty up already'}]",,,,,0,45554,,[],,,
